epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.3200779948978639,0.4318412916362162,0.5657543591505627,164.0759026272031,0.6710173109341198,0.540349819758596,0.6521759839114583,0.7350849064962468,54.81745546828813,-10.20790345643445,61.32918869999958,6.147154527742882,196.49697404198798
2,0.0001,0.15044631075190365,0.29882964029884684,0.38787409136458656,137.11598259632484,0.8430420568291849,0.25915816830723937,0.4144115354434783,0.5090757981943743,44.91635006945755,-4.709348408709174,18.050743599998896,20.88556617689828,667.6179257236105
3,0.0001,0.13189017391830013,0.27816804509748116,0.3631668678697165,128.45681109597362,0.8623496937055368,0.3994083120123605,0.5327762517055323,0.6319875884955024,43.38591918563604,-8.05282725924026,19.216701400000602,19.618351357636655,627.1107485699716
4,0.0001,0.1225657378546025,0.26761484226985804,0.3500938986252152,122.49421276427752,0.8725641900479532,0.3272380472124182,0.46448648915281887,0.5720472421159097,39.69868192857619,-6.4331601949838495,15.094043700000839,24.976739665857668,798.3944024224159
5,0.0001,0.11423102844360904,0.2569736438058301,0.3379808107623997,117.20282870080499,0.8810683022781127,0.39425934046935557,0.5032428415064666,0.6279007409370971,40.356481491289266,-8.431163867463761,16.731124699999782,22.53285459046306,720.2743519089399
6,0.0001,0.10843151492908203,0.2500925321565032,0.32928940907518117,113.52623243951548,0.8868270843179975,0.4414720834606211,0.5336849698429931,0.6644336561769136,40.62653116079477,-9.556607187353425,16.376687400001174,23.02052855939431,735.8631025709836
7,5e-05,0.101386091986189,0.2409604200225442,0.31841182764807746,109.29996283900519,0.8941151025572037,0.33820431891495617,0.44155707498726954,0.5815533672114332,38.073734259590495,-7.455162678456739,8.981231599998864,41.976425594018494,1341.798156057074
8,5e-05,0.09852303374126219,0.23733432407834582,0.31388379018557516,107.11224541297325,0.8970356886490343,0.5194108612541857,0.5742496547287446,0.7207016451030105,41.85821603342024,-11.58719581212753,8.59527579999849,43.86130343834531,1402.0492512877968
9,5e-05,0.09535476319481354,0.2335337564966192,0.30879566576429396,105.5253486079345,0.9008450721687384,0.4437550892302064,0.5097239632916645,0.6661494496208838,39.32256765168782,-10.13489388375822,8.431176800000685,44.714991624890295,1429.3378357335623
10,5e-05,0.09284186263619473,0.23033050546437595,0.3046996269052437,103.94769219241887,0.9029226707389331,0.4948093985452586,0.5338389687496398,0.7034268963760617,40.44358685882931,-11.72227766157464,8.029647600000317,46.95100193437943,1500.813061833439
