epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.3265864568484939,0.4246244264758349,0.5714774333676649,183.2110582180225,0.6456594634312327,0.47793201413329844,0.6131724775951959,0.6913262718379061,38.181871902396956,-15.781326616140891,49.99963349999962,7.520055122004102,240.0617596527001
2,0.0001,0.17044480016983757,0.316000785103522,0.412849609627813,162.83241518721883,0.8104195021683203,0.33124029334709,0.48945683225518577,0.5755347889981022,30.088727873575294,-10.283561605703131,8.990769199999704,41.82067091656767,1335.0359388605366
3,0.0001,0.15772050417885825,0.30267566119463535,0.3971404086451771,158.72799917670932,0.8226946593224779,0.3503867742863107,0.503022894061511,0.591934771986163,30.935348906723014,-11.201179296566085,13.350516500000595,28.163704378027866,899.0663394932672
4,0.0001,0.14650637446955067,0.2912909132827672,0.38276151121756047,153.83445420281487,0.8358079412723793,0.3487079680004403,0.4916742474397946,0.5905150023500167,30.110582035637762,-11.403832150919833,9.752772199999526,38.55314081877338,1230.7269926801512
5,0.0001,0.13547816025677456,0.28035788099129955,0.3680735799494098,149.77796749670208,0.8494408601355098,0.550544872351572,0.6356509088470734,0.7419871106370864,39.339660334633216,-19.593091633917822,6.9639725999986695,53.99217107776556,1723.5851846979256
6,0.0001,0.12521599815205753,0.26990474135709047,0.35385872626241327,144.63622353282122,0.8598555268510762,0.526482483481377,0.5868939475656555,0.7255911269312608,36.00402193051012,-18.46921147015078,6.853879899999811,54.859438082655984,1751.2708385801059
7,5e-05,0.11565328963764467,0.2590637898619926,0.3400783580847871,141.56480095750598,0.8714361726408411,0.6345561537567375,0.6594707565412147,0.7965903299417697,40.66826265631454,-22.727647588300673,6.068423400000029,61.96008010911009,1977.9437275256607
8,5e-05,0.11153247912672672,0.2549612060975087,0.3339647872556727,139.45428776854249,0.8723099140895264,0.5825642456476493,0.623926323125779,0.7632589636864079,38.34301857668534,-20.62697737821066,5.7806725000009465,65.04433523953112,2076.4020103193934
9,5e-05,0.10837632402719323,0.2512941344384401,0.329205595376496,137.79064513249944,0.8785747285734601,0.6801764936619309,0.69099498625189,0.8247281331820389,42.80181827705034,-24.36285368417018,5.836895500000537,64.41780566398103,2056.4013866616074
10,5e-05,0.10449084721485158,0.24664711728623775,0.323250440393902,135.93097312226152,0.8817594943121653,0.6124979439740946,0.644178093901609,0.7826224785770561,39.653979480381864,-21.562570634616876,6.127722100000028,61.36048499980087,1958.8029293952388
