epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.27610787565231815,0.3944679194207517,0.5254596803298215,147.9186336692668,0.7144264554928055,0.4211256825035175,0.5524348381192906,0.6489419715995549,56.992909871569694,-9.937311812969027,59.33165219999864,6.370967029972724,203.51700234635092
2,0.0001,0.11442644158258695,0.2579780513949029,0.3382697763362653,118.9685021391369,0.8798484222044856,0.49035872813734244,0.6122782239925693,0.7002561875037895,49.79821282584801,-12.086849464139156,8.734757500000342,43.27538572192591,1382.4081550059664
3,0.0001,0.09875885351844456,0.23730940444869283,0.3142592138958611,110.99179745533945,0.8968503279962401,0.4406327474139314,0.5711699677189411,0.6638017380317194,45.78203947310527,-10.831704328328977,8.904147999999623,42.45212456037523,1356.1095345675421
4,0.0001,0.0917222389399882,0.22748578991455567,0.3028567960934478,106.73198748665567,0.9041955779452748,0.34079779075827044,0.47669449325556823,0.5837788885856274,41.29091042820055,-8.380584663912902,9.044195300000865,41.79476310069994,1335.110487939026
5,0.0001,0.08639160123485956,0.21961375898455981,0.29392448219714457,103.65775756077737,0.9095521473736496,0.3399574870102507,0.47883032114507235,0.5830587337569438,40.653929648690216,-8.395768425895048,9.217574799999056,41.00861758127948,1309.9975060686502
6,0.0001,0.08206297034555834,0.2126626406977142,0.2864663511576156,99.4753383912902,0.9138015855962939,0.2711567891209638,0.4037224557101543,0.5207271734036585,40.64522907870534,-6.712744484253306,8.897413499998947,42.48425680115291,1357.1359811479401
7,0.0001,0.07807929625854236,0.20752213709843084,0.27942672788862266,96.57862555557156,0.9180855538089824,0.35100185760949326,0.4690981219010227,0.5924540974704228,39.28384826011446,-8.823773352951454,12.031118899998546,31.41852417401059,1003.647300003116
8,0.0001,0.07483800989099418,0.20254319111012523,0.2735653667608423,94.1320619312231,0.9212430883638607,0.4695317493642618,0.5510710001873221,0.6852238680637605,43.542703190190664,-12.13734047984313,16.026794499999596,23.585502391012096,753.4257708239976
9,0.0001,0.0721148143076255,0.1984643776841292,0.2685420159074283,91.82766699875857,0.9250398470649561,0.5710321873408075,0.6256907872777623,0.7556667171053701,49.49886839109222,-14.899814975900703,14.055424199999834,26.893531964691928,859.0989377609922
10,0.0001,0.06874211905474001,0.19339117077443416,0.26218718323888374,88.985243402643,0.9282089964746195,0.4620744384187133,0.5348546507177864,0.6797605743338704,42.74799369017577,-12.107443376448296,13.764622599999711,27.46170461658774,877.2488974743305
11,5e-05,0.06421959784645472,0.18576368951032374,0.25341585950065304,85.18467162959571,0.9328879576588269,0.6023849083990942,0.6346499314663664,0.7761345942548201,49.700738019584804,-15.89447897242971,18.05746630000067,20.93316934502522,668.6984651883056
12,5e-05,0.06299356935680776,0.18406392147945816,0.2509851974854449,84.10654919010265,0.9339402618566162,0.574737205816799,0.6115940360470605,0.7581142432488648,47.417093186487186,-15.224708325614623,14.235936799999763,26.552520238780936,848.2055076277243
13,5e-05,0.06123672108904422,0.18146497458774852,0.24746054450971414,82.66217881607466,0.9356105839243587,0.6059723591922024,0.630048784663188,0.7784422645207558,48.25482723732018,-16.081044643070694,15.686020999999528,24.09788945201663,769.7936908283091
14,5e-05,0.05977234401071047,0.1790109614987798,0.24448383179815894,81.30686994722417,0.9376909452985286,0.5832532229279561,0.6152870087291602,0.7637101694543265,48.43097352070788,-15.619413629697563,13.131341700000121,28.78609121869066,919.555691708174
