epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.2070850384091749,0.339700412349551,0.4550659714911398,161.02298676209386,0.7736081400804306,0.6270361170047318,0.7000786687267543,0.7918561214038393,44.342805446644014,-26.62016909294251,81.7871357999993,18.474788060740632,591.1076299116519
2,0.0001,0.14682130383192563,0.29056179714629465,0.38317268147915456,146.55791592204912,0.8369953680635177,0.6878102654498598,0.6913097598455323,0.8293432735905318,43.48537489068386,-29.65905829615343,39.42605540000113,38.32490936945106,1226.2195522608283
3,0.0001,0.12766100508878958,0.2712054390321166,0.3572968025168845,138.23682755626015,0.8586255149259872,0.5942888868471452,0.6291561919340432,0.7709013470264177,39.55367811371359,-25.031252223927073,53.848200200000065,28.060362173441746,897.801594490431
4,0.0001,0.11323921884418656,0.2556471148528731,0.33651035473546215,130.9787393969012,0.8746602584613197,0.5458086904389643,0.5946119475368332,0.7387886642599251,37.253661844441154,-22.81339517295479,37.167989900000975,40.653261154700225,1300.716022848433
5,0.0001,0.10184010753298461,0.24220943795246427,0.3191239689101786,124.86347614524652,0.8874735154488154,0.6792178522542983,0.6921726840523855,0.8241467419424154,43.783549065580424,-29.043929770686894,32.35985199999959,46.69366225778842,1493.9808748198418
6,0.0001,0.09218286665676421,0.2300800672446896,0.3036163148725118,118.69233711346043,0.8978740593802412,0.6739537287455041,0.6997582449704404,0.8209468489162401,44.42320468663914,-28.802520349883917,35.14764830000058,42.99007396178978,1375.4832069376089
7,0.0001,0.08484086196829928,0.22047494418779615,0.29127454740896824,113.5964832791573,0.9056693932154221,0.5854231259300199,0.6554430983692786,0.765129483113819,41.552688250834194,-24.755450107643906,32.23751119999906,46.87086390217505,1499.6505065192937
8,0.0001,0.07808861758450908,0.2112088275835425,0.27944340676514284,109.25436371698635,0.9134155060885204,0.6652792704129085,0.7097152028861388,0.8156465352178653,45.24918131881557,-28.574847596746093,37.29176339999867,40.518330650999836,1296.3988718216988
9,5e-05,0.07042360320064679,0.20050915693845925,0.2653744584556826,104.19776288824647,0.9222779131944183,0.509362909418008,0.5894423951718973,0.7136966508384412,37.23906304118866,-21.386785725451617,35.9382317999989,42.04436123649373,1345.2247809254065
10,5e-05,0.06726400201901529,0.19605889993599646,0.25935304513156443,101.81376754440385,0.9255343551028661,0.5703380343125138,0.6336129846167305,0.7552072790383537,40.1989679089996,-24.31697959748178,34.627234900000985,43.63617263589121,1396.1553713316746
11,5e-05,0.0643404929888373,0.1919001638152654,0.2536542784753242,99.88173400803157,0.9283863683732716,0.5412771318627002,0.6149640002071228,0.7357153878115505,39.110243126360196,-22.91805853397999,33.82124560000011,44.67606006799451,1429.4269516791494
12,5e-05,0.061441026343217076,0.18762471586394944,0.24787300446643454,97.4644537245257,0.9318423314737625,0.4974718877841377,0.574680706877327,0.7053168704803096,36.40114875304438,-20.89253524860804,26.311312900001212,57.427769026300865,1837.4225635847222
13,5e-05,0.05910389378076626,0.1839661299812472,0.24311292392788636,95.92585648424142,0.9345916983531147,0.5249399703559624,0.5966199161226968,0.7245274117353755,37.92152793549317,-22.184569498149376,24.499306000001525,61.67521643265756,1973.3212034658038
14,5e-05,0.05654234036237652,0.17995160212375247,0.237786333422206,94.39056879261162,0.9373318977261763,0.5499310781690566,0.6171722366883884,0.7415733801648065,39.32855577776697,-23.4054615527861,27.937067599999864,54.085848294257175,1730.4965822540457
15,5e-05,0.05435234845718697,0.17655266873197134,0.23313590126187553,92.7463318688557,0.9395505879408375,0.5682729432410342,0.6295159569442391,0.7538388045471222,40.15815110809854,-24.218713086662042,26.35051310000017,57.3423369125966,1834.6891317269904
16,5e-05,0.05221266311106261,0.17307169331409702,0.2285009039611498,91.10809851826032,0.9421018223738348,0.5041485411577019,0.5740414830874974,0.7100341830909987,36.46314031464692,-21.281288828856358,29.49195510000027,51.23431101385294,1639.2605995795634
17,2.5e-05,0.04950932138363952,0.16837683467253964,0.22250690187865976,88.88035435121769,0.945143840490249,0.47426994147423995,0.5544780834800372,0.6886725938167134,35.228876681398575,-19.890838907821582,31.485510400001658,47.99032891014911,1535.4682006361077
18,2.5e-05,0.04845261917385866,0.16666488063959267,0.22011955654566148,88.15651855926403,0.9463914775382352,0.489985434591761,0.5657332108639715,0.6999895960596565,35.95113102967028,-20.61764271091171,30.00746749999962,50.35413268380676,1611.098970614585
19,2.5e-05,0.04739212297956494,0.16479040519880994,0.21769731964258296,87.24678384873795,0.9473838662420634,0.4831709363727882,0.56008612506886,0.6951049822672747,35.59933899775437,-20.22744561058676,23.19811330000084,65.13460730446322,2084.005685065701
