epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.2658413946523676,0.3760182248324341,0.5155980941124275,166.97450431871118,0.7141530476050841,0.22011700473629392,0.4053994083727721,0.4691662868709706,25.620259364299105,-15.167590153635981,45.508734499999264,8.30609781074018,265.33368006531134
2,0.0001,0.11075516699418024,0.25345705995895357,0.3327989888719319,146.9251038785504,0.8786169455411765,0.18965693445243884,0.3750417470858557,0.43549619338455625,23.50622884476545,-13.199931630659309,7.51633960000072,50.29043658431343,1606.500057554457
3,0.0001,0.09519406585096078,0.23397848838604754,0.30853535591721215,134.6277320833384,0.8921346587325228,0.10510215897730524,0.2611331497344865,0.3241946313209169,16.3730159131965,-6.572173837225744,6.708195600000181,56.34898302607482,1800.0369577773902
4,0.0001,0.08561551527453752,0.22140293030264954,0.2926012906234993,126.39918447996025,0.9045193238337341,0.09854144038826466,0.251916360888155,0.3139131096151683,15.813008254939072,-5.954849553416705,6.008234299999458,62.913658343855545,2009.7418637620522
5,0.0001,0.07870298217604126,0.21188453737252988,0.28054051788652784,120.41827956363528,0.9109840328007258,0.09794823627962569,0.25131725368864066,0.312966829359959,15.816090399882563,-6.064963717410686,6.82268429999931,55.40341358020014,1769.831267145282
6,0.0001,0.07304346883457394,0.2040369934435957,0.2702655524379197,115.39479006623135,0.918986569556637,0.07074157269333001,0.20978252713649417,0.265972879619953,13.542035169243004,-3.8753350399485065,6.358531900001253,59.44768477137396,1899.0232635300013
7,0.0001,0.06813835507655983,0.19659840327488956,0.26103324515578435,111.03934704766758,0.9243671641290558,0.07092112247692679,0.21029318870032046,0.2663101997237935,13.648642537040029,-3.995326113274857,6.433581100000083,58.75421388563752,1876.8707213467542
8,0.0001,0.06423076876695605,0.1912070750128902,0.25343789923165805,108.0862394891269,0.9287644677478087,0.07958554152860658,0.22499535596818743,0.28210909508310184,14.607040923536374,-4.804272345532919,5.777885100000276,65.42186171199249,2089.8650269108716
9,0.0001,0.059924315008687674,0.18452567529234087,0.24479443418649793,103.46811806562278,0.9330462150692199,0.07071467857631136,0.2114063921859069,0.26592231680758077,13.90490896350722,-3.990682905130157,5.9247693000015715,63.79995251458985,2038.0540386605091
10,0.0001,0.05653373391577669,0.17933781205990793,0.23776823571658326,101.32887236759036,0.9366432335954276,0.07963661503365799,0.22415417407077548,0.2821996014059162,14.77712183357093,-4.863270526305437,5.911262699999497,63.945728549677234,2042.7107731146896
11,0.0001,0.05306528277494646,0.17405880848690097,0.23035903015715806,97.3232943428624,0.939810645585228,0.07619888833548945,0.22021469538107524,0.2760414612616906,14.676769277745386,-4.5545724891103205,5.820597300000372,64.94178870611368,2074.5293614452985
12,0.0001,0.050152721903894255,0.16919219253226098,0.22394803393621088,94.83116833293907,0.9439697805694912,0.0896887676405892,0.2375285543561055,0.29948083017213173,15.401545340678462,-5.921158941601503,6.077424499999324,62.19739957280292,1986.8613752423157
13,0.0001,0.04761273830172685,0.16499594504541987,0.21820343329500305,92.23267250140015,0.9471666791819144,0.09639109010984336,0.2441284627511923,0.3104691451816804,15.768369892094507,-6.5034797783626574,5.851511799999571,64.59869054695022,2063.5692813609103
14,5e-05,0.04316777569598539,0.1568766741525559,0.20776856281927109,87.9918300355394,0.9518408329343697,0.09117204771685292,0.23725374840838043,0.30194709423482274,15.511584060396299,-6.057470127747372,6.572018599999865,57.516574892226835,1837.3350312794685
15,5e-05,0.0414286139302002,0.15378996271400966,0.20354020224565023,86.42231229920318,0.9540316446819661,0.08856626215791967,0.2341991328047296,0.29760084367810463,15.317931165242738,-5.857033535057721,7.644169099999999,49.44945553336857,1579.6353850937182
16,5e-05,0.04002636005419382,0.151337200415554,0.20006588928199084,84.51814493467596,0.9553875187218313,0.09184504442206151,0.23931378401581768,0.30305947340755,15.692155350304942,-6.164080669757986,6.678424400000949,56.60017653264837,1808.061194792934
17,5e-05,0.0392091337441781,0.15000871177785885,0.1980129635760702,84.32378867644948,0.9567486969728648,0.09765612263776459,0.24559233159983665,0.3124997962203569,15.969327504739157,-6.728716941358716,7.890944299999319,47.903012064098924,1530.23510760316
