epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.3355185869563811,0.4496240962706714,0.5792396627963085,172.04100574358975,0.6539938899563579,1.4912798398544833,1.1314880959377376,1.2211796918776874,78.897888557439,-21.218743017456134,54.17460930000016,6.940520750557567,221.56135789612358
2,0.0001,0.18420913160756003,0.3352235967140838,0.42919591285048375,154.18493481233776,0.8088597886057622,1.3848160061814723,1.0811029187638401,1.1767820555147297,76.42228150260134,-19.8737785196704,8.563998499999798,43.90472511175812,1401.5649348841296
3,0.0001,0.16179686235525426,0.31293962923058033,0.40223980702468304,145.02899204626945,0.8312120196879491,1.6540159579633051,1.1700171898596523,1.2860855173600647,82.76614721262555,-24.611812822746508,8.704296899999463,43.19705592763307,1378.9741018600528
4,0.0001,0.14977097884161933,0.3001972304268061,0.3870025566344741,138.36232782325914,0.8438608302162716,1.457568041514305,1.0750759319671888,1.207297826352017,76.4621414391169,-22.06911379963563,8.02648009999939,46.8449426542562,1495.4251241463755
5,0.0001,0.14085107782051323,0.29037578122264035,0.3753013160388773,132.83310333407044,0.853797863267277,1.5686847353504212,1.120603750168624,1.2524714509123236,79.67050301252374,-24.158265721943977,8.309827400000358,45.24763053441805,1444.4343332569679
6,0.0001,0.1332717884288801,0.2817174696685433,0.36506408811177266,128.21425796657525,0.8612164870347717,1.4553489482149164,1.065455379676696,1.2063784431988647,75.57607235837797,-22.83967704453213,8.40951800000039,44.711242665748806,1427.3112918004865
7,5e-05,0.12494098149239397,0.2720113989190142,0.35346991596512706,123.88319838000349,0.8698071968721308,1.6292111260286843,1.1336848439131146,1.2764055492000512,81.24355366336077,-25.7247174900628,8.79033039999922,42.774273877126774,1365.4776844339167
8,5e-05,0.12184641909313274,0.26837080883441505,0.3490650642690167,122.77737727249045,0.8721715406130862,1.864148632777575,1.22374229627913,1.3653382851065061,89.41031015618704,-29.48324050263848,9.062995600001159,41.48738635600264,1324.3965383805842
9,5e-05,0.11873893151007761,0.26471797551233195,0.34458515857488353,120.81525599212634,0.876391300561775,1.7395277791911752,1.1720251738832967,1.3189115888455811,84.98713993980068,-27.933539380111053,10.331895499999519,36.392160567247075,1161.7422959804965
10,5e-05,0.11620720077095295,0.26151305434108524,0.3408917728120656,119.3205203140794,0.8788171939518932,1.8527416546524609,1.2079595718592848,1.361154530041487,87.87316382953539,-29.665529862286427,9.268151899999793,40.56903728563279,1295.080198243219
