epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.1760940136234558,0.30884161673028493,0.41963557239997634,147.60469297814097,0.8087312508240081,0.14120186991346148,0.29260370190174634,0.3757683726891627,18.285685547953005,-7.518748661515741,72.61373319999984,20.87759344123631,667.7662456280392
2,0.0001,0.12211442372073619,0.26310085139624884,0.34944874262291487,135.51416019354025,0.8655740591465779,0.15195199889375535,0.3038237332459107,0.3898102088116156,18.969114357260704,-8.296067523485243,36.45734360000097,41.58284313396766,1330.0201060177822
3,0.0001,0.1084054047244688,0.24749678535658007,0.3292497604015359,127.24835994655713,0.8801885884345905,0.1097357024548386,0.25085697144095975,0.33126379587096233,15.83927999729704,-5.420726781618701,37.07795270000133,40.88683138106343,1307.7582894699108
4,0.0001,0.09695149555173281,0.23352080639072598,0.31137035111219696,119.38015562412815,0.8926601033039251,0.1120363653705356,0.25118751512764276,0.33471833736820517,15.932963900144292,-5.855231790124362,27.24999840000055,55.63303078946124,1779.4129485159538
5,0.0001,0.08620712388473649,0.22003012282223805,0.2936104968912666,111.851665393924,0.9047146251884153,0.1524388417757712,0.3007820729161251,0.39043417086081383,19.122716290742726,-8.55245444353889,27.47323680000045,55.180975253704915,1764.9540297341014
6,0.0001,0.07768755239463947,0.20849806656521844,0.2787248686332805,105.88416542110338,0.9139517251678028,0.17025905405042271,0.31331562545374114,0.41262459215420344,20.018122149591512,-10.025808204453321,29.015952199999447,52.24712218818822,1671.1152426009623
7,0.0001,0.07005959803815448,0.19805135407774843,0.2646877368488281,100.91417268904377,0.9224290425939843,0.19951244442539826,0.3464799085351775,0.44666815918016617,22.180384924411417,-12.269178817593717,35.12883570000122,43.155429714396924,1380.3190180879897
8,5e-05,0.06195773324747884,0.1860702406414422,0.2489131038082946,95.6220154650063,0.9314076839966666,0.2414166061214622,0.3801206049894505,0.4913416389046039,24.34367913147804,-15.387330911131324,41.114360399998986,36.87276137220506,1179.3689486654691
9,5e-05,0.0582063831083945,0.18055130334935127,0.24125999069135873,93.0860506231721,0.9357320979744925,0.25148103149408996,0.38921786622361604,0.5014788445129963,24.82281188011312,-16.27854852201053,37.08336790000067,40.8808607699295,1307.5673204967752
10,5e-05,0.05506627278517651,0.17591581932132302,0.23466203950613,90.55418699494601,0.9394095423281132,0.2479980948611552,0.3821502393001462,0.49799407111044525,24.41122379739776,-16.0502638152359,35.4117896000007,42.810601133809115,1369.289735077355
11,5e-05,0.05229982694098859,0.17150944511463226,0.22869155415316192,88.47009539256558,0.9424209405325179,0.28770569245885935,0.4189321946962171,0.5363820396497812,26.70063833040564,-18.93947759964316,35.781195300000036,42.368623722304726,1355.1531633712625
