epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
1,0.0001,0.15557035137605457,0.28932241242560286,0.3944240755532737,131.03565734536656,0.8372163455476729,0.1419759430865262,0.2954466785541305,0.37679695206639635,27.53205254472989,-7.534077857630222,59.01817260000098,25.737835196882642,823.221015826559
2,0.0001,0.09264233946107084,0.22414497026687322,0.3043720411947701,108.29190676199306,0.9023596920348298,0.16224301009776582,0.31549119850835283,0.4027940045454572,26.845149878504284,-9.549542545726979,24.46323569999913,62.09317600615089,1986.0414458583548
3,0.0001,0.08374576506327489,0.21091763240614828,0.2893886056210142,101.67542621753485,0.9115922111928543,0.1322700026670054,0.28018171057793284,0.3636894316130253,25.248476507460737,-7.3188712451773545,25.120312000000922,60.4689941749109,1934.0922198736312
4,0.0001,0.07763223482191017,0.20237395450038848,0.2786256176698585,97.06692097699113,0.9178847541200092,0.14443997228736632,0.29012494339111966,0.38005259147566184,26.02351287066699,-7.326657593690031,24.51568059999954,61.960343862532966,1981.7928285458618
5,0.0001,0.07178822661050065,0.19438655421550324,0.2679332502891357,92.87106415624051,0.9240296211546435,0.1776739069805818,0.3186755216550876,0.42151382774540364,27.07393435579108,-10.202505708884152,24.438353200001075,62.15639767412532,1988.0635819600914
6,0.0001,0.06652523536866518,0.18711925682657674,0.25792486380468477,89.12126185122838,0.9296279224002878,0.2600226250456659,0.3910990997025339,0.5099241365592199,31.05839585378421,-14.367308387313777,23.453612699999212,64.76614155055314,2071.535870463216
7,0.0001,0.06175148586294123,0.18025348833605404,0.24849846249613142,85.42135716911646,0.9348718181612855,0.26515829744320696,0.39262029040927504,0.5149352361639344,30.9569280012811,-15.927791321332148,23.095417999998972,65.77062168781997,2103.664025479087
8,5e-05,0.05556570320747953,0.17059518340666427,0.23572378583307949,80.6923042591798,0.9414696782290647,0.21843735939442838,0.35663502973952227,0.46737282697481286,30.10545920959806,-13.25592677910208,23.121748800000205,65.69572280795587,2101.268395407858
9,5e-05,0.052707968898837526,0.16650816444213637,0.22958216154317723,78.42372454181674,0.9443984603530968,0.22860413204432764,0.36549616149345365,0.47812564462108453,30.458979621685693,-14.318760726802624,22.953908699999374,66.17609313746384,2116.6329724053194
10,5e-05,0.0505216253053612,0.16324839046002784,0.22477016106538963,76.22330081716319,0.9465814462252282,0.2631477373696823,0.40140438332254424,0.5129792757701643,30.916606525096356,-17.514728785018505,28.300142899999628,53.67464063229235,1716.7757834890876
11,5e-05,0.04822200138765536,0.15970160808873124,0.21959508507171868,74.66625595132031,0.9491369119946255,0.2608751368145333,0.39683055088761743,0.5107593727133485,31.068912187508467,-18.16742506606997,29.59301989999949,51.329671832512986,1641.7722883361707
